dataset_name,dataset_source,schema_name,schema_path,workload_name,score_stage,query_id,query_type,query_stratum,bounds_min_x,bounds_min_y,bounds_min_z,bounds_max_x,bounds_max_y,bounds_max_z,center_x,center_y,center_z,radius,k,latency_ms,visited_nodes,tested_points,returned_points,fully_contained_nodes,visited_by_depth,visited_by_structure,tested_points_by_structure,fully_contained_by_structure,backend,query_seed
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2668,radius,radius,,,,,,,5.991828,-0.274233,2.791000,0.046617,0,0.011700,70,3134,642,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:7;10:10;11:10;12:20,BVH:13;Octree:57,Octree:3134,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2669,radius,radius,,,,,,,6.262828,-0.384233,2.858000,0.046617,0,0.007000,43,1909,421,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:7;9:5;10:4;11:4;12:8,BVH:13;Octree:30,Octree:1909,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2670,radius,radius,,,,,,,12.922828,-0.135233,10.660000,0.046617,0,0.009600,41,1808,617,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:7;9:4;10:4;11:5;12:6,BVH:13;Octree:28,Octree:1808,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2671,radius,radius,,,,,,,1.003828,0.204767,1.762000,0.046617,0,0.011000,60,2704,718,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:4;10:7;11:15;12:11,BVH:13;Octree:47,Octree:2704,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2672,radius,radius,,,,,,,-0.228172,-0.390233,-2.551000,0.046617,0,0.011000,79,2423,597,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:4;10:8;11:15;12:29,BVH:13;Octree:66,Octree:2423,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2673,radius,radius,,,,,,,13.839828,-0.005233,10.972000,0.046617,0,0.011500,50,4531,698,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:5;9:5;10:6;11:8;12:11,BVH:13;Octree:37,Octree:4531,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2674,radius,radius,,,,,,,13.809828,-0.431233,11.704000,0.046617,0,0.008800,39,2318,576,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:8;9:4;10:4;11:2;12:6,BVH:13;Octree:26,Octree:2318,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2675,radius,radius,,,,,,,13.934828,0.021767,10.167000,0.046617,0,0.008000,49,2423,624,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:5;9:5;10:6;11:4;12:14,BVH:13;Octree:36,Octree:2423,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2676,radius,radius,,,,,,,18.355827,-0.376233,13.099000,0.046617,0,0.008900,47,2503,605,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:8;9:4;10:4;11:8;12:8,BVH:13;Octree:34,Octree:2503,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2677,radius,radius,,,,,,,12.111828,0.068767,5.065000,0.046617,0,0.007800,47,1657,417,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:4;9:4;10:6;11:9;12:9,BVH:13;Octree:34,Octree:1657,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2678,radius,radius,,,,,,,12.019828,-0.033233,4.581000,0.046617,0,0.009700,56,2565,491,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:4;9:4;10:5;11:16;12:12,BVH:13;Octree:43,Octree:2565,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2679,radius,radius,,,,,,,4.216828,-0.441233,-1.715000,0.046617,0,0.011000,50,2655,609,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:4;10:7;11:6;12:10,BVH:13;Octree:37,Octree:2655,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2680,radius,radius,,,,,,,6.134828,0.221767,1.895000,0.046617,0,0.008700,77,1979,437,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:4;8:15;9:8;10:15;11:10;12:12,BVH:13;Octree:64,Octree:1979,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2681,radius,radius,,,,,,,5.885828,0.020767,8.549000,0.046617,0,0.011200,61,3007,738,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:4;10:6;11:16;12:12,BVH:13;Octree:48,Octree:3007,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2682,radius,radius,,,,,,,5.757828,0.058767,8.420000,0.046617,0,0.006400,41,2418,585,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:4;10:3;11:7;12:4,BVH:13;Octree:28,Octree:2418,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2683,radius,radius,,,,,,,6.974828,-0.299233,1.980000,0.046617,0,0.011000,76,2583,429,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:7;9:9;10:8;11:12;12:25,BVH:13;Octree:63,Octree:2583,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2684,radius,radius,,,,,,,9.469828,-0.003233,10.498000,0.046617,0,0.014900,67,4595,1038,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:4;10:5;11:14;12:21,BVH:13;Octree:54,Octree:4595,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2685,radius,radius,,,,,,,14.577828,-0.065233,11.937000,0.046617,0,0.011800,49,4289,828,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:8;9:2;10:7;11:9;12:8,BVH:13;Octree:36,Octree:4289,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2686,radius,radius,,,,,,,14.921828,0.074767,11.353000,0.046617,0,0.009300,67,2989,462,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:5;9:5;10:6;11:16;12:20,BVH:13;Octree:54,Octree:2989,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2687,radius,radius,,,,,,,15.374828,0.086767,8.059000,0.046617,0,0.008200,46,2228,605,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:4;9:4;10:6;11:4;12:13,BVH:13;Octree:33,Octree:2228,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2688,radius,radius,,,,,,,9.231828,-0.274233,11.209000,0.046617,0,0.011800,113,3070,493,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:8;10:25;11:28;12:29,BVH:13;Octree:100,Octree:3070,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2689,radius,radius,,,,,,,12.793828,0.149767,9.728000,0.046617,0,0.014400,62,5587,802,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:7;9:4;10:12;11:9;12:15,BVH:13;Octree:49,Octree:5587,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2690,radius,radius,,,,,,,14.572828,0.021767,11.934000,0.046617,0,0.011000,49,4496,1031,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:8;9:2;10:7;11:9;12:8,BVH:13;Octree:36,Octree:4496,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2691,radius,radius,,,,,,,11.663828,-0.110233,9.804000,0.046617,0,0.009600,59,2910,451,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:7;9:4;10:8;11:9;12:16,BVH:13;Octree:46,Octree:2910,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2692,radius,radius,,,,,,,10.323828,-0.202233,9.726000,0.046617,0,0.008900,51,2811,450,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:4;10:8;11:8;12:8,BVH:13;Octree:38,Octree:2811,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2693,radius,radius,,,,,,,11.469828,0.104767,6.980000,0.046617,0,0.012600,69,4007,570,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:4;9:4;10:7;11:9;12:30,BVH:13;Octree:56,Octree:4007,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2694,radius,radius,,,,,,,11.850828,0.036767,6.628000,0.046617,0,0.010000,61,3317,565,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:9;10:8;11:13;12:8,BVH:13;Octree:48,Octree:3317,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2695,radius,radius,,,,,,,8.874828,0.149767,10.845000,0.046617,0,0.010800,82,3260,432,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:4;10:8;11:23;12:24,BVH:13;Octree:69,Octree:3260,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2696,radius,radius,,,,,,,2.219828,-0.423233,0.092000,0.046617,0,0.012100,60,4815,640,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:4;10:4;11:15;12:14,BVH:13;Octree:47,Octree:4815,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2697,radius,radius,,,,,,,11.426828,0.049767,8.375000,0.046617,0,0.010000,48,3261,534,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:4;9:4;10:6;11:4;12:15,BVH:13;Octree:35,Octree:3261,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2698,radius,radius,,,,,,,-1.759172,-0.296233,0.588000,0.046617,0,0.014700,80,4339,643,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:7;10:22;11:19;12:9,BVH:13;Octree:67,Octree:4339,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2699,radius,radius,,,,,,,22.235828,-0.188233,12.911000,0.046617,0,0.010400,47,2324,728,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:8;9:4;10:4;11:8;12:8,BVH:13;Octree:34,Octree:2324,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2700,radius,radius,,,,,,,0.565828,-0.384233,-1.754000,0.046617,0,0.019500,77,3695,1219,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:8;10:14;11:13;12:19,BVH:13;Octree:64,Octree:3695,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2701,radius,radius,,,,,,,10.503828,0.024767,5.969000,0.046617,0,0.008900,45,2788,594,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:4;9:4;10:5;11:9;12:8,BVH:13;Octree:32,Octree:2788,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2702,radius,radius,,,,,,,9.991828,-0.089233,5.519000,0.046617,0,0.007500,44,2814,425,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:4;9:4;10:5;11:8;12:8,BVH:13;Octree:31,Octree:2814,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2703,radius,radius,,,,,,,-8.760172,-0.170233,-0.484000,0.046617,0,0.008400,41,2958,424,0,0:1;1:2;2:1;3:1;4:2;5:2;6:2;7:2;8:6;9:2;10:5;11:8;12:7,BVH:11;Octree:30,Octree:2958,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2704,radius,radius,,,,,,,6.143828,-0.308233,8.454000,0.046617,0,0.016500,146,2357,503,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:4;8:16;9:15;10:42;11:33;12:23,BVH:13;Octree:133,Octree:2357,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2705,radius,radius,,,,,,,-1.092172,-0.428233,2.109000,0.046617,0,0.015000,106,4837,628,0,0:1;1:2;2:1;3:3;4:2;5:4;6:4;7:4;8:16;9:8;10:8;11:28;12:25,BVH:17;Octree:89,Octree:4837,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2706,radius,radius,,,,,,,18.403828,-0.319233,11.791000,0.046617,0,0.009900,53,2251,423,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:8;9:8;10:10;11:4;12:8,BVH:13;Octree:40,Octree:2251,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2707,radius,radius,,,,,,,-0.533172,-0.236233,-0.668000,0.046617,0,0.021000,64,5334,2058,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:4;10:13;11:14;12:10,BVH:13;Octree:51,Octree:5334,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2708,radius,radius,,,,,,,15.961828,-0.046233,11.419000,0.046617,0,0.011800,47,4459,420,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:5;9:5;10:4;11:8;12:10,BVH:13;Octree:34,Octree:4459,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2709,radius,radius,,,,,,,13.627828,-0.317233,11.874000,0.046617,0,0.012300,76,4179,444,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:8;9:6;10:9;11:14;12:24,BVH:13;Octree:63,Octree:4179,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2710,radius,radius,,,,,,,2.526828,-0.304233,4.008000,0.046617,0,0.015200,101,4482,551,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:15;10:16;11:24;12:23,BVH:13;Octree:88,Octree:4482,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2711,radius,radius,,,,,,,22.077827,-0.396233,13.253000,0.046617,0,0.009500,59,2676,436,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:8;9:4;10:8;11:8;12:16,BVH:13;Octree:46,Octree:2676,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2712,radius,radius,,,,,,,16.301828,-0.421233,3.437000,0.046617,0,0.011500,43,3536,618,0,0:1;1:2;2:2;3:1;4:1;5:1;6:1;7:2;8:4;9:4;10:7;11:6;12:11,BVH:9;Octree:34,Octree:3536,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2713,radius,radius,,,,,,,10.879828,-0.136233,3.750000,0.046617,0,0.008600,49,1773,458,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:6;9:4;10:5;11:8;12:11,BVH:13;Octree:36,Octree:1773,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2714,radius,radius,,,,,,,12.058828,0.104767,7.837000,0.046617,0,0.010200,67,1432,441,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:4;9:8;10:9;11:8;12:23,BVH:13;Octree:54,Octree:1432,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2715,radius,radius,,,,,,,2.784828,-0.180233,-1.100000,0.046617,0,0.010400,56,4466,560,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:4;10:4;11:12;12:13,BVH:13;Octree:43,Octree:4466,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2716,radius,radius,,,,,,,0.614828,-0.165233,-1.749000,0.046617,0,0.016600,46,6178,864,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:4;10:8;11:6;12:5,BVH:13;Octree:33,Octree:6178,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,2717,radius,radius,,,,,,,1.670828,-0.433233,1.966000,0.046617,0,0.010500,48,2936,745,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:4;10:4;11:4;12:13,BVH:13;Octree:35,Octree:2936,,cpu,1337
